,date,new_cases,reviews,reviews_rolling_avg,cases_rolling_avg
397,2021-04-02,73001.0,1.0,0.5714285714285714,65288.57142857143
398,2021-04-03,64047.0,0.0,0.5714285714285714,65388.42857142857
399,2021-04-04,37355.0,4.0,0.7142857142857143,64225.0
400,2021-04-05,69430.0,1.0,0.8571428571428571,64515.142857142855
401,2021-04-06,62549.0,0.0,0.8571428571428571,64683.71428571428
402,2021-04-07,75687.0,1.0,1.0,65641.28571428571
403,2021-04-08,80461.0,3.0,1.4285714285714286,66075.71428571429
404,2021-04-09,84448.0,0.0,1.2857142857142858,67711.0
405,2021-04-10,69827.0,7.0,2.2857142857142856,68536.71428571429
406,2021-04-11,46787.0,0.0,1.7142857142857142,69884.14285714286
407,2021-04-12,63616.0,0.0,1.5714285714285714,69053.57142857143
408,2021-04-13,81227.0,0.0,1.5714285714285714,71721.85714285714
409,2021-04-14,75028.0,3.0,1.8571428571428572,71627.71428571429
410,2021-04-15,74123.0,2.0,1.7142857142857142,70722.28571428571
411,2021-04-16,80677.0,0.0,1.7142857142857142,70183.57142857143
412,2021-04-17,54870.0,0.0,0.7142857142857143,68046.85714285714
413,2021-04-18,43279.0,0.0,0.7142857142857143,67545.71428571429
414,2021-04-19,62891.0,2.0,1.0,67442.14285714286
415,2021-04-20,62135.0,0.0,1.0,64714.71428571428
416,2021-04-21,64251.0,0.0,0.5714285714285714,63175.142857142855
417,2021-04-22,66901.0,0.0,0.2857142857142857,62143.42857142857
418,2021-04-23,63191.0,0.0,0.2857142857142857,59645.42857142857
419,2021-04-24,54289.0,0.0,0.2857142857142857,59562.42857142857
420,2021-04-25,34141.0,1.0,0.42857142857142855,58257.0
421,2021-04-26,43133.0,0.0,0.14285714285714285,55434.42857142857
422,2021-04-27,52353.0,0.0,0.14285714285714285,54037.0
423,2021-04-28,55144.0,0.0,0.14285714285714285,52736.0
424,2021-04-29,58866.0,0.0,0.14285714285714285,51588.142857142855
425,2021-04-30,58003.0,5.0,0.8571428571428571,50847.0
426,2021-05-01,48264.0,0.0,0.8571428571428571,49986.28571428572
427,2021-05-02,30069.0,0.0,0.7142857142857143,49404.57142857143
428,2021-05-03,45873.0,0.0,0.7142857142857143,49796.0
429,2021-05-04,42566.0,0.0,0.7142857142857143,48397.857142857145
430,2021-05-05,45779.0,0.0,0.7142857142857143,47060.0
431,2021-05-06,46601.0,1.0,0.8571428571428571,45307.857142857145
432,2021-05-07,48179.0,0.0,0.14285714285714285,43904.42857142857
433,2021-05-08,35157.0,1.0,0.2857142857142857,42032.0
434,2021-05-09,22491.0,0.0,0.2857142857142857,40949.42857142857
435,2021-05-10,33191.0,0.0,0.2857142857142857,39137.71428571428
436,2021-05-11,35204.0,0.0,0.2857142857142857,38086.0
437,2021-05-12,35921.0,0.0,0.2857142857142857,36677.71428571428
438,2021-05-13,38888.0,0.0,0.14285714285714285,35575.857142857145
439,2021-05-14,42046.0,0.0,0.14285714285714285,34699.71428571428
440,2021-05-15,30398.0,0.0,0.0,34019.857142857145
441,2021-05-16,17431.0,0.0,0.0,33297.0
442,2021-05-17,25821.0,0.0,0.0,32244.14285714286
443,2021-05-18,28784.0,5.0,0.7142857142857143,31327.0
444,2021-05-19,29502.0,0.0,0.7142857142857143,30410.0
445,2021-05-20,30099.0,0.0,0.7142857142857143,29154.428571428572
446,2021-05-21,28690.0,0.0,0.7142857142857143,27246.428571428572
447,2021-05-22,20945.0,5.0,1.4285714285714286,25896.0
448,2021-05-23,13530.0,0.0,1.4285714285714286,25338.714285714286
449,2021-05-24,22256.0,0.0,1.4285714285714286,24829.428571428572
450,2021-05-25,24525.0,1.0,0.8571428571428571,24221.0
451,2021-05-26,24519.0,0.0,0.8571428571428571,23509.14285714286
452,2021-05-27,26837.0,0.0,0.8571428571428571,23043.14285714286
453,2021-05-28,22230.0,0.0,0.8571428571428571,22120.285714285714
454,2021-05-29,13149.0,3.0,0.5714285714285714,21006.571428571428
455,2021-05-30,7186.0,0.0,0.5714285714285714,20100.285714285714
456,2021-05-31,6078.0,0.0,0.5714285714285714,17789.14285714286
457,2021-06-01,20979.0,0.0,0.42857142857142855,17282.571428571428
458,2021-06-02,16698.0,0.0,0.42857142857142855,16165.285714285714
459,2021-06-03,18370.0,0.0,0.42857142857142855,14955.714285714286
460,2021-06-04,17808.0,0.0,0.42857142857142855,14324.0
461,2021-06-05,15446.0,8.0,1.1428571428571428,14652.142857142857
462,2021-06-06,5921.0,0.0,1.1428571428571428,14471.42857142857
463,2021-06-07,14159.0,0.0,1.1428571428571428,15625.857142857143
464,2021-06-08,12944.0,0.0,1.1428571428571428,14478.0
465,2021-06-09,18542.0,0.0,1.1428571428571428,14741.42857142857
466,2021-06-10,14928.0,0.0,1.1428571428571428,14249.714285714286
467,2021-06-11,25000.0,2.0,1.4285714285714286,15277.142857142857
468,2021-06-12,9041.0,0.0,0.2857142857142857,14362.142857142857
469,2021-06-13,5185.0,3.0,0.7142857142857143,14257.0
470,2021-06-14,11542.0,1.0,0.8571428571428571,13883.142857142857
471,2021-06-15,10866.0,0.0,0.8571428571428571,13586.285714285714
472,2021-06-16,11873.0,0.0,0.8571428571428571,12633.57142857143
473,2021-06-17,11597.0,0.0,0.8571428571428571,12157.714285714286
474,2021-06-18,21282.0,0.0,0.5714285714285714,11626.57142857143
475,2021-06-19,8933.0,0.0,0.5714285714285714,11611.142857142857
476,2021-06-20,4839.0,2.0,0.42857142857142855,11561.714285714286
477,2021-06-21,10665.0,1.0,0.42857142857142855,11436.42857142857
478,2021-06-22,10682.0,3.0,0.8571428571428571,11410.142857142857
479,2021-06-23,12620.0,3.0,1.2857142857142858,11516.857142857143
480,2021-06-24,14315.0,0.0,1.2857142857142858,11905.142857142857
481,2021-06-25,24389.0,0.0,1.2857142857142858,12349.0
482,2021-06-26,9316.0,0.0,1.2857142857142858,12403.714285714286
483,2021-06-27,4524.0,0.0,1.0,12358.714285714286
484,2021-06-28,13655.0,0.0,0.8571428571428571,12785.857142857143
485,2021-06-29,7010.0,0.0,0.42857142857142855,12261.285714285714
486,2021-06-30,15182.0,0.0,0.0,12627.285714285714
487,2021-07-01,15009.0,0.0,0.0,12726.42857142857
488,2021-07-02,29692.0,3.0,0.42857142857142855,13484.0
489,2021-07-03,5150.0,3.0,0.8571428571428571,12888.857142857143
490,2021-07-04,4098.0,0.0,0.8571428571428571,12828.0
491,2021-07-05,8715.0,2.0,1.1428571428571428,12122.285714285714
