date,norm_reviews,norm_new_cases,norm_reviews_rolling_avg,norm_cases_rolling_avg
2020-10-30,0.0,0.07305380469535032,0.4545454545454546,0.09939197558784836
2020-10-31,0.2,0.06479071891842514,0.4090909090909091,0.10138714472847252
2020-11-01,0.1,0.055736183429250026,0.36363636363636365,0.10397976053696477
2020-11-02,0.0,0.06053749885813465,0.36363636363636365,0.10716234380019532
2020-11-03,0.3,0.09027349958892847,0.4545454545454546,0.1154911599262336
2020-11-04,0.0,0.07352955147529003,0.3181818181818182,0.11812918524301388
2020-11-05,0.0,0.0938134648762218,0.2727272727272727,0.12470590665514632
2020-11-06,0.0,0.0913178039645565,0.2727272727272727,0.1291563946203801
2020-11-07,0.0,0.09387631314515392,0.18181818181818182,0.1362438394433756
2020-11-08,0.0,0.08615547638622453,0.13636363636363635,0.14365627388451097
2020-11-09,0.0,0.08810596510459487,0.13636363636363635,0.15037403188709098
2020-11-10,0.2,0.09885301909198867,0.09090909090909091,0.15246465003337156
2020-11-11,0.2,0.10717676075637161,0.18181818181818182,0.16066364838865696
2020-11-12,0.1,0.11640449438202247,0.2272727272727273,0.16616852732868864
2020-11-13,0.0,0.13016241892756006,0.2272727272727273,0.17563400577395255
2020-11-14,0.0,0.12075929478395908,0.2272727272727273,0.18218472801663377
2020-11-15,0.0,0.10153357084132639,0.2272727272727273,0.1859319918711638
2020-11-16,0.1,0.11425449894948388,0.2727272727272727,0.19230374722823923
2020-11-17,0.0,0.11882707591120854,0.18181818181818182,0.19717093421070442
2020-11-18,0.3,0.1258426966292135,0.2272727272727273,0.20171936425263787
2020-11-19,0.3,0.1403854937425779,0.3181818181818182,0.20756294470154735
2020-11-20,0.2,0.14684790353521512,0.4090909090909091,0.211628787420106
2020-11-21,0.1,0.13238914771170185,0.4545454545454546,0.21446269689028566
2020-11-22,0.0,0.10673024572942359,0.4545454545454546,0.21572899890376104
2020-11-23,0.4,0.1338149264638714,0.5909090909090909,0.2204953945854771
2020-11-24,0.1,0.12616132273682287,0.6363636363636364,0.22228257037049173
2020-11-25,0.0,0.13168173928930302,0.5,0.22370540163018357
2020-11-26,0.0,0.08520690600164428,0.36363636363636365,0.21025973526434746
2020-11-27,0.0,0.15609463780031058,0.2727272727272727,0.2125129372579495
2020-11-28,0.7,0.12447099662007856,0.5454545454545454,0.2105834783469657
2020-11-29,0.0,0.10085320179044487,0.5454545454545454,0.2091513871091132
2020-11-30,0.1,0.11501671690874211,0.4090909090909091,0.20457072522012038
2020-12-01,0.0,0.14322243537042112,0.36363636363636365,0.20872809926126742
2020-12-02,0.0,0.14405334794920982,0.36363636363636365,0.2117427563820838
2020-12-03,0.0,0.16047647757376451,0.36363636363636365,0.2300841019708795
2020-12-04,0.0,0.17149173289485703,0.36363636363636365,0.23383599581448988
2020-12-05,0.5,0.1636444688042386,0.2727272727272727,0.24338160868614447
2020-12-06,0.3,0.13029030784689868,0.4090909090909091,0.2505547083071264
2020-12-07,0.1,0.1436455649949758,0.4090909090909091,0.2575308553156905
2020-12-08,0.0,0.16407271398556683,0.4090909090909091,0.26261155602536096
2020-12-09,0.0,0.16123650315154836,0.4090909090909091,0.2667986688425241
2020-12-10,0.0,0.1711109893121403,0.4090909090909091,0.2693900381154947
2020-12-11,0.2,0.1757201059651046,0.5,0.27042038876237545
2020-12-12,0.2,0.16256947108796932,0.36363636363636365,0.27015843822632957
2020-12-13,0.3,0.1401947565543071,0.36363636363636365,0.2725719090727129
2020-12-14,0.5,0.1549626381657075,0.5454545454545454,0.2753296017995699
2020-12-15,0.1,0.16310733534301636,0.5909090909090909,0.27509436273898763
2020-12-16,0.1,0.17305343929843792,0.6363636363636364,0.2779738597939584
2020-12-17,0.2,0.17464145427971134,0.7272727272727273,0.2788341473803878
2020-12-18,0.2,0.18305800675984288,0.7272727272727273,0.28062221354791794
2020-12-19,0.0,0.14527231204896318,0.6363636363636364,0.27640732079627267
2020-12-20,0.1,0.1413457568283548,0.5454545454545454,0.27668779128863996
2020-12-21,0.0,0.1468296336895953,0.3181818181818182,0.2747059778857475
2020-12-22,0.0,0.14867415730337077,0.2727272727272727,0.27118896694971334
2020-12-23,0.0,0.16261112633598246,0.2272727272727273,0.2686444317970555
2020-12-24,0.0,0.15457824061386682,0.13636363636363635,0.2637555194812133
2020-12-25,0.1,0.08820535306476661,0.09090909090909091,0.24064225783910576
2020-12-26,0.0,0.16587631314515391,0.09090909090909091,0.2456629467672348
2020-12-27,0.0,0.09921914679820956,0.045454545454545456,0.23539772674659215
2020-12-28,0.0,0.1268789622727688,0.045454545454545456,0.23053623821222588
2020-12-29,0.0,0.14804859778934867,0.045454545454545456,0.23038380472558057
2020-12-30,0.1,0.16070448524709965,0.09090909090909091,0.22991920312901787
2020-12-31,0.1,0.2280186352425322,0.13636363636363635,0.24781482323057843
2021-01-01,0.0,0.12597570110532566,0.09090909090909091,0.2570185292162996
2021-01-02,0.0,0.20636740659541428,0.09090909090909091,0.266885214023026
2021-01-03,0.3,0.14908924819585276,0.2272727272727273,0.27903733267041386
2021-01-04,0.2,0.1355797935507445,0.3181818181818182,0.2811575115162075
2021-01-05,0.0,0.1679532291952133,0.3181818181818182,0.28600778123087905
2021-01-06,0.0,0.190167899881246,0.2727272727272727,0.2931872916059723
2021-01-07,0.0,0.21037142596145061,0.2272727272727273,0.28888710020934677
2021-01-08,0.0,0.2225223348862702,0.2272727272727273,0.31241314318561775
2021-01-09,0.4,0.19252105599707683,0.4090909090909091,0.30903912768156505
2021-01-10,0.0,0.15561450625742212,0.2727272727272727,0.31062917277765867
2021-01-11,0.3,0.1488108157486069,0.3181818181818182,0.3138532478661093
2021-01-12,0.0,0.16112761487165433,0.3181818181818182,0.31219001332724555
2021-01-13,0.0,0.16792618982369598,0.3181818181818182,0.306770254955691
2021-01-14,0.5,0.1713375353978259,0.5454545454545454,0.2972586546961267
2021-01-15,0.0,0.1811784050424774,0.5454545454545454,0.28718415461029384
2021-01-16,0.1,0.1575131086142322,0.4090909090909091,0.2786535778062542
2021-01-17,0.0,0.13047008312779756,0.4090909090909091,0.27252649956442493
2021-01-18,0.0,0.10346213574495296,0.2727272727272727,0.26147614024165694
2021-01-19,0.0,0.11289083767242167,0.2727272727272727,0.24972202257867598
2021-01-20,0.0,0.13777875216954416,0.2727272727272727,0.2423758325966902
2021-01-21,0.4,0.13983666758015895,0.2272727272727273,0.23469984493098112
2021-01-22,0.0,0.14121859870284095,0.2272727272727273,0.22496262174200135
2021-01-23,0.0,0.12996071983191743,0.18181818181818182,0.21824878142248935
2021-01-24,0.0,0.10335690143418289,0.18181818181818182,0.2116419650813347
2021-01-25,0.1,0.0945786060107792,0.2272727272727273,0.2094772671097685
2021-01-26,0.0,0.1095043390883347,0.2272727272727273,0.20865206059444785
2021-01-27,0.0,0.11410249383392711,0.2272727272727273,0.20288273804732704
