product_title,asin,author,review,rating,date,url,sentiment
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,JoJo,This candle has hardly no scent. It's a ridiculously priced candle that I can buy a long lasting candle in a dollar store for a dollar. Never again will I buy a Yankee Candle.,1.0,2021-03-06,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=28,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,JoJo,This candle has hardly no scent. It's a ridiculously priced candle that I can buy a long lasting candle in a dollar store for a dollar. Never again will I buy a Yankee Candle.,1.0,2021-03-06,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=28,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Chayse,"Should’ve listened to other reviews but I chose to give then a try bc we love this scent and couldn’t find a lot of alternatives especially not reasonably priced (if I recall correctly).  Arrived totally broken, couldn’t even unbox it due to amount of glass.  And of course we have forgotten to return it so will have to eat the cost.  Do yourself a favor and find a different seller because it’s clearly an issue on their end if this many people are bothering to inform others that it was broken via their review.",1.0,2021-03-07,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=3,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,Chayse,"Should’ve listened to other reviews but I chose to give then a try bc we love this scent and couldn’t find a lot of alternatives especially not reasonably priced (if I recall correctly).  Arrived totally broken, couldn’t even unbox it due to amount of glass.  And of course we have forgotten to return it so will have to eat the cost.  Do yourself a favor and find a different seller because it’s clearly an issue on their end if this many people are bothering to inform others that it was broken via their review.",1.0,2021-03-07,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=3,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,Amazon Customer,This candle is a disappointment. It smells like plain wax almost like a crayon.  No scent! Maybe a knockoff of yankee? Waste of money,1.0,2021-03-09,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=30,negative
Yankee Candle Large Jar 2 Wick Sicillian Lemon Scented Tumbler Premium Grade Candle Wax with up to 110 Hour Burn Time,B06VVL5YBT,Eva Garcia,Scent didn't smell like lemon,2.0,2021-03-09,https://www.amazon.com/product-reviews/B06VVL5YBT,negative
Yankee Candle Large Jar Candle Vanilla Cupcake,B000X457HO,Amazon Customer,This candle is a disappointment. It smells like plain wax almost like a crayon.  No scent! Maybe a knockoff of yankee? Waste of money,1.0,2021-03-09,https://www.amazon.com/product-reviews/B000X457HO/?pageNumber=30,negative
Yankee Candle Large Jar Candle Café Al Fresco,B01NAAQLZ1,Amazon Customer,This candle is a disappointment. It smells like plain wax almost like a crayon.  No scent! Maybe a knockoff of yankee? Waste of money,1.0,2021-03-09,https://www.amazon.com/product-reviews/B01NAAQLZ1/?pageNumber=30,negative
Yankee Candle Large Jar 2 Wick Sicillian Lemon Scented Tumbler Premium Grade Candle Wax with up to 110 Hour Burn Time,B06VVL5YBT,Eva Garcia,Scent didn't smell like lemon,2.0,2021-03-09,https://www.amazon.com/product-reviews/B06VVL5YBT/?pageNumber=1,negative
"Yankee Candle Large 2-Wick Tumbler Scented Candle, Seaside Woods",B07PD1GJDN,Victoria A. Paul,Disappointingly little scent for a Yankee candle. Will not purchase again.,2.0,2021-03-12,https://www.amazon.com/product-reviews/B07PD1GJDN/?pageNumber=2,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,TT,"I liked the way the Jar looks but unfortunately, I smelled more from the candle before it was Lit then after it was Lit. Very disappointed.",2.0,2021-03-17,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=11,negative
Yankee Candle Large Jar Candle Vanilla Cupcake,B000X457HO,rodney thomas,"So sad and disappointed. My 86 yo Mother asked me to use her recent Amazon birthday gift card to buy her some of those ""good & strong"" scented Yankee candles. I bought her 2 ... the Honey Clementine one was acceptable but this one ... the Vanilla Cupcake has almost ZERO SCENT. The worse part is that she especially enjoys the Vanilla scent. I'm not sure if it's an Amazon problem with an old candle or a Yankee Candle problem but this one was a total waste of money.",1.0,2021-03-17,https://www.amazon.com/product-reviews/B000X457HO/?pageNumber=4,negative
Yankee Candle Large Jar Candle Café Al Fresco,B01NAAQLZ1,rodney thomas,"So sad and disappointed. My 86 yo Mother asked me to use her recent Amazon birthday gift card to buy her some of those ""good & strong"" scented Yankee candles. I bought her 2 ... the Honey Clementine one was acceptable but this one ... the Vanilla Cupcake has almost ZERO SCENT. The worse part is that she especially enjoys the Vanilla scent. I'm not sure if it's an Amazon problem with an old candle or a Yankee Candle problem but this one was a total waste of money.",1.0,2021-03-17,https://www.amazon.com/product-reviews/B01NAAQLZ1/?pageNumber=4,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,rodney thomas,"So sad and disappointed. My 86 yo Mother asked me to use her recent Amazon birthday gift card to buy her some of those ""good & strong"" scented Yankee candles. I bought her 2 ... the Honey Clementine one was acceptable but this one ... the Vanilla Cupcake has almost ZERO SCENT. The worse part is that she especially enjoys the Vanilla scent. I'm not sure if it's an Amazon problem with an old candle or a Yankee Candle problem but this one was a total waste of money.",1.0,2021-03-17,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=4,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,Amazon Customer,No scent whatsoever.,1.0,2021-03-18,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=27,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,Sherry13175,"I don't know if it's the seller selling old candles or if Yankee candle has dropped the ball, but this candle had absolutely no scent! what a waste of $20!",1.0,2021-03-19,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=13,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Sherry13175,"I don't know if it's the seller selling old candles or if Yankee candle has dropped the ball, but this candle had absolutely no scent! what a waste of $20!",1.0,2021-03-19,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=13,negative
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,Cher,"This is my first time ordering a Yankee Candle. Read all the hype on this brand. Watched a couple of YouTubes; was impressed. I was juusst about to buy another brand which was going to cost me $15 for only 6 ounces (should have stuck with that choice). However, I found some Yankee Candles at a good price. Received my ""Pink Sands"" candle fast! (happy/excited) But what a BIG disappointment! Absolutely ""No scent"" from my candle? And No, I don't have Covid (lol) Usually you can smell at least a slight scent during the unboxing stage. Even when removing the lid, still no scent? That should have been a hint. However, I thought ""maybe"" I needed to burn it to smell it. Still nothing? Placed it in a small bathroom with the door closed for about 15 min, still no scent? Tested on two other people ~ same result. Is it possible I got a ""DUD""? Maybe it is old?  I don't need an expensive emergency ""power outage"" candle. What a waste of money! Unsatisfied Customer here for sure! Even though it said it was new on the listing, It ""seems"" like it was maybe a return? And I'm sure if it was, it was due to the same problem. Unfortunately, you can only return the candle in new or unused condition. All the favorite Yankee Candle scents that YouTubers put in their top/favorite lists like, ""Pomegranate Cider"" or ""Pumpkin Wreath"" are recently listed for double compared to what I paid. My candle ""Pink Sands"" was one of the lowest priced Yankee Candles I came across. Now I know why....I gave a rating of at least two stars. 1 for fast shipping and 1 for no broken glass.",2.0,2021-03-21,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=4,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,Cher,"This is my first time ordering a Yankee Candle. Read all the hype on this brand. Watched a couple of YouTubes; was impressed. I was juusst about to buy another brand which was going to cost me $15 for only 6 ounces (should have stuck with that choice). However, I found some Yankee Candles at a good price. Received my ""Pink Sands"" candle fast! (happy/excited) But what a BIG disappointment! Absolutely ""No scent"" from my candle? And No, I don't have Covid (lol) Usually you can smell at least a slight scent during the unboxing stage. Even when removing the lid, still no scent? That should have been a hint. However, I thought ""maybe"" I needed to burn it to smell it. Still nothing? Placed it in a small bathroom with the door closed for about 15 min, still no scent? Tested on two other people ~ same result. Is it possible I got a ""DUD""? Maybe it is old?  I don't need an expensive emergency ""power outage"" candle. What a waste of money! Unsatisfied Customer here for sure! Even though it said it was new on the listing, It ""seems"" like it was maybe a return? And I'm sure if it was, it was due to the same problem. Unfortunately, you can only return the candle in new or unused condition. All the favorite Yankee Candle scents that YouTubers put in their top/favorite lists like, ""Pomegranate Cider"" or ""Pumpkin Wreath"" are recently listed for double compared to what I paid. My candle ""Pink Sands"" was one of the lowest priced Yankee Candles I came across. Now I know why....I gave a rating of at least two stars. 1 for fast shipping and 1 for no broken glass.",2.0,2021-03-21,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=4,negative
Yankee Candle Large Jar Candle Pink Sands,B004G9C0SQ,Cher,"This is my first time ordering a Yankee Candle. Read all the hype on this brand. Watched a couple of YouTubes; was impressed. I was juusst about to buy another brand which was going to cost me $15 for only 6 ounces (should have stuck with that choice). However, I found some Yankee Candles at a good price. Received my ""Pink Sands"" candle fast! (happy/excited) But what a BIG disappointment! Absolutely ""No scent"" from my candle? And No, I don't have Covid (lol) Usually you can smell at least a slight scent during the unboxing stage. Even when removing the lid, still no scent? That should have been a hint. However, I thought ""maybe"" I needed to burn it to smell it. Still nothing? Placed it in a small bathroom with the door closed for about 15 min, still no scent? Tested on two other people ~ same result. Is it possible I got a ""DUD""? Maybe it is old?  I don't need an expensive emergency ""power outage"" candle. What a waste of money! Unsatisfied Customer here for sure! Even though it said it was new on the listing, It ""seems"" like it was maybe a return? And I'm sure if it was, it was due to the same problem. Unfortunately, you can only return the candle in new or unused condition. All the favorite Yankee Candle scents that YouTubers put in their top/favorite lists like, ""Pomegranate Cider"" or ""Pumpkin Wreath"" are recently listed for double compared to what I paid. My candle ""Pink Sands"" was one of the lowest priced Yankee Candles I came across. Now I know why....I gave a rating of at least two stars. 1 for fast shipping and 1 for no broken glass.",2.0,2021-03-21,https://www.amazon.com/product-reviews/B004G9C0SQ/?pageNumber=4,negative
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,B,"This candle smells awful - I am not quite sure what it is about this candle as I have had lemon lavender scented items from Yankee before and they did not smell like this! This smell is pungent- almost like rotten lemons with a sickening sweet smell that is nothing like lavender. When lit, it does not get much better.",1.0,2021-03-22,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=3,negative
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,mwang,"The scent of this candle is incredibly horrible unfortunately. It smells like a piercing stinging strong floral scent that invades your nostrils. A shame because I loved the candle itself and seems to have long burn time, very weighty. But I would avoid this scent.",2.0,2021-03-24,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=17,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,mwang,"The scent of this candle is incredibly horrible unfortunately. It smells like a piercing stinging strong floral scent that invades your nostrils. A shame because I loved the candle itself and seems to have long burn time, very weighty. But I would avoid this scent.",2.0,2021-03-24,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=17,negative
Yankee Candle Large Jar Candle Pink Sands,B004G9C0SQ,mwang,"The scent of this candle is incredibly horrible unfortunately. It smells like a piercing stinging strong floral scent that invades your nostrils. A shame because I loved the candle itself and seems to have long burn time, very weighty. But I would avoid this scent.",2.0,2021-03-24,https://www.amazon.com/product-reviews/B004G9C0SQ/?pageNumber=17,negative
Yankee Candle Large Jar Candle Pink Sands,B004G9C0SQ,JnyKnyKly,"Had high hopes for Meadow Showers, I thought it would be cute to burn for St. Patty's day. But I kept asking my husband what smelled like cigarette smoke or wet cardboard boxes?! We finally realized it was the candle! It made our entire 1st floor STINK! Always risky buying a candle online but avoid this one!",1.0,2021-03-26,https://www.amazon.com/product-reviews/B004G9C0SQ/?pageNumber=7,negative
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,JnyKnyKly,"Had high hopes for Meadow Showers, I thought it would be cute to burn for St. Patty's day. But I kept asking my husband what smelled like cigarette smoke or wet cardboard boxes?! We finally realized it was the candle! It made our entire 1st floor STINK! Always risky buying a candle online but avoid this one!",1.0,2021-03-26,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=7,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,JnyKnyKly,"Had high hopes for Meadow Showers, I thought it would be cute to burn for St. Patty's day. But I kept asking my husband what smelled like cigarette smoke or wet cardboard boxes?! We finally realized it was the candle! It made our entire 1st floor STINK! Always risky buying a candle online but avoid this one!",1.0,2021-03-26,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=7,negative
Yankee Candle Large Jar Candle Vanilla Cupcake,B000X457HO,susy,The candle was melted and I couldn’t get to the wick. Had to put it on top of the stove and turned on the oven to try to melt the candle so I could get to the wick.  The scent was not buttercream. I’ve purchased a lot  Yankee buttercream candles and never did they smell like this. I was very disappointed in it.,2.0,2021-03-28,https://www.amazon.com/product-reviews/B000X457HO/?pageNumber=28,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,susy,The candle was melted and I couldn’t get to the wick. Had to put it on top of the stove and turned on the oven to try to melt the candle so I could get to the wick.  The scent was not buttercream. I’ve purchased a lot  Yankee buttercream candles and never did they smell like this. I was very disappointed in it.,2.0,2021-03-28,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=28,negative
Yankee Candle Large Jar Candle Café Al Fresco,B01NAAQLZ1,susy,The candle was melted and I couldn’t get to the wick. Had to put it on top of the stove and turned on the oven to try to melt the candle so I could get to the wick.  The scent was not buttercream. I’ve purchased a lot  Yankee buttercream candles and never did they smell like this. I was very disappointed in it.,2.0,2021-03-28,https://www.amazon.com/product-reviews/B01NAAQLZ1/?pageNumber=28,negative
"Yankee Candle 1131264Z Large 2-Wick Tumbler Candle, Red Apple Wreath",B001U3WTP0,Beth Buhmann,"I buy Yankee Candles all the time and this is one of my favorite scents, but these had zero smell to them?? I wondered if they were fake or something",1.0,2021-04-02,https://www.amazon.com/product-reviews/B001U3WTP0/?pageNumber=3,negative
Yankee Candle Large Jar Candle Vanilla Cupcake,B000X457HO,mbvang,The candle did smell like chocolate cake but it has a strange corn undertone that can't be ignored.  I'm not sure if it was a bad batch but I was dissapointed as I have been searching for a chocolate candle. Right now it's just being used as a decoration.,2.0,2021-04-04,https://www.amazon.com/product-reviews/B000X457HO/?pageNumber=15,negative
Yankee Candle Large Jar Candle Café Al Fresco,B01NAAQLZ1,mbvang,The candle did smell like chocolate cake but it has a strange corn undertone that can't be ignored.  I'm not sure if it was a bad batch but I was dissapointed as I have been searching for a chocolate candle. Right now it's just being used as a decoration.,2.0,2021-04-04,https://www.amazon.com/product-reviews/B01NAAQLZ1/?pageNumber=15,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Kevin hughes,Not my 1st time buying this scent from yankee candle and im disappointed this time around. Its like they forgot to add the fragrance to the candle this time. My older candles with the same scent fill the whole house but these ones have zero scent to them. Extremely disappointed.,2.0,2021-04-04,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=9,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,mbvang,The candle did smell like chocolate cake but it has a strange corn undertone that can't be ignored.  I'm not sure if it was a bad batch but I was dissapointed as I have been searching for a chocolate candle. Right now it's just being used as a decoration.,2.0,2021-04-04,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=15,negative
Yankee Candle Chocolate Layer Cake Signature Small Tumbler Candle,B08TZ7VTNX,Alicia Perkins,The smell didn't smell like Chocolate at all.,1.0,2021-04-05,https://www.amazon.com/product-reviews/B08TZ7VTNX/?pageNumber=2,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,CMal,Changing my review from great smell to waste of money. I burned the candle just as the directions instructed. I got 4 uses from it before the wick broke making it unusable. Disappointed.,1.0,2021-04-07,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=9,negative
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Kindle Customer,"Scent is very strong but does not smell like lavender or like lemon. Reminds me of strong, nondescript dishwashing soap.  Burned it several times then the wick went bad and won't burn at all now.",2.0,2021-04-08,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=11,negative
"Yankee Candle Elevation Collection with Platform Lid Sunlight Sands Scented Candle, Large 2-Wick, 80 Hour Burn Time",B07PD7ZSY7,Brie Villa,"The smell choked me, I won’t buy it again.. smells like a old ladys dusty house",1.0,2021-04-08,https://www.amazon.com/product-reviews/B07PD7ZSY7/?pageNumber=2,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,FX,Disappointed no scent wick kept going out,2.0,2021-04-08,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=25,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Melanie Newman,"What happened to the scent intensity of Yankee Candles?  I am unable to smell the candle at all when burning. The scent is pleasant when you open the jar, but do not expect to enjoy this scent when burning.",1.0,2021-04-10,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=29,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,Shana,I was so excited for this candle but I’m so disappointed. It smells of nothing. Ive had it burning for over 7 hours and the room does not smell a drop like it’s supposed to. I even tried wafting the smoke directly into my face and I barely smelled anything. Sad,1.0,2021-04-10,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=11,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,Shana,I was so excited for this candle but I’m so disappointed. It smells of nothing. Ive had it burning for over 7 hours and the room does not smell a drop like it’s supposed to. I even tried wafting the smoke directly into my face and I barely smelled anything. Sad,1.0,2021-04-10,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=11,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,Shana,I was so excited for this candle but I’m so disappointed. It smells of nothing. Ive had it burning for over 7 hours and the room does not smell a drop like it’s supposed to. I even tried wafting the smoke directly into my face and I barely smelled anything. Sad,1.0,2021-04-10,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=11,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,Shana,I was so excited for this candle but I’m so disappointed. It smells of nothing. Ive had it burning for over 7 hours and the room does not smell a drop like it’s supposed to. I even tried wafting the smoke directly into my face and I barely smelled anything. Sad,1.0,2021-04-10,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=11,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Melanie Newman,"What happened to the scent intensity of Yankee Candles?  I am unable to smell the candle at all when burning. The scent is pleasant when you open the jar, but do not expect to enjoy this scent when burning.",1.0,2021-04-10,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=29,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,Shana,I was so excited for this candle but I’m so disappointed. It smells of nothing. Ive had it burning for over 7 hours and the room does not smell a drop like it’s supposed to. I even tried wafting the smoke directly into my face and I barely smelled anything. Sad,1.0,2021-04-10,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=11,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,1love1life,"I purchased the Sugared Cinnamon Apple, large jar candle. Scent is great in the jar, but once you burn it there’s no scent throw. I was even sitting with it, in-front of me while I did paperwork at my desk. Very disappointed, because I do really like the scent, but there’s no point in keeping it. I ended up returning it.😫",1.0,2021-04-14,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=14,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,1love1life,"I purchased the Sugared Cinnamon Apple, large jar candle. Scent is great in the jar, but once you burn it there’s no scent throw. I was even sitting with it, in-front of me while I did paperwork at my desk. Very disappointed, because I do really like the scent, but there’s no point in keeping it. I ended up returning it.😫",1.0,2021-04-14,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=14,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,1love1life,"I purchased the Sugared Cinnamon Apple, large jar candle. Scent is great in the jar, but once you burn it there’s no scent throw. I was even sitting with it, in-front of me while I did paperwork at my desk. Very disappointed, because I do really like the scent, but there’s no point in keeping it. I ended up returning it.😫",1.0,2021-04-14,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=14,negative
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Dancing Nanny,"NOTE TO SELF: Do not buy candles online unless you have smelled the scent in person! I love yankee candles and have several favorites but this one... omg!  NO!  Just...NO! This awful scent was so bad it actually gave me a headache and negativity impacted my emotions for the entire day..after only having it lit for 20 minutes!  I had to put it out in the garage because the smell lingered in the house and stuck to the inside of my nostrils the rest of the day.  Seriously... it smells like a urinal cake... my husband confirmed this assessment!  He walked into the house and was like, “Um...did you use the restroom at a gas station today?!?”  This would make a great gift for someone who’s not your favorite person!",1.0,2021-04-15,https://www.amazon.com/product-reviews/B000WQZ5PC,negative
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Dancing Nanny,"NOTE TO SELF: Do not buy candles online unless you have smelled the scent in person! I love yankee candles and have several favorites but this one... omg!  NO!  Just...NO! This awful scent was so bad it actually gave me a headache and negativity impacted my emotions for the entire day..after only having it lit for 20 minutes!  I had to put it out in the garage because the smell lingered in the house and stuck to the inside of my nostrils the rest of the day.  Seriously... it smells like a urinal cake... my husband confirmed this assessment!  He walked into the house and was like, “Um...did you use the restroom at a gas station today?!?”  This would make a great gift for someone who’s not your favorite person!",1.0,2021-04-15,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=1,negative
"Yankee Candle Elevation Collection with Platform Lid Rice Milk & Honey Scented Candle, Large 2-Wick, 80 Hour Burn Time",B0842JN4R4,Yvonne,Would not recommend this candle. After having used various candle brands and scents this is the first time a candle has hurt my nose and gives me headaches. I have given it a chance three times but each time by the end of the day it makes me feel sick.,1.0,2021-04-19,https://www.amazon.com/product-reviews/B0842JN4R4/?pageNumber=1,negative
"Yankee Candle Elevation Collection with Platform Lid Rice Milk & Honey Scented Candle, Large 2-Wick, 80 Hour Burn Time",B0842JN4R4,Yvonne,Would not recommend this candle. After having used various candle brands and scents this is the first time a candle has hurt my nose and gives me headaches. I have given it a chance three times but each time by the end of the day it makes me feel sick.,1.0,2021-04-19,https://www.amazon.com/product-reviews/B0842JN4R4,negative
"Yankee Candle Large Jar Candle, Black Cherry",B001D6HB0M,YCL,"Scent when lit is very faint. Not worth it. Bought my daughter the pink sands scent and it filled the room. This one, not at all.",1.0,2021-04-25,https://www.amazon.com/product-reviews/B001D6HB0M/?pageNumber=6,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,roger,"There is no scent!! Loss of money, purchased Sicilian lemon it is a total lemon 🍋 😢",1.0,2021-04-30,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=28,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,roger,"There is no scent!! Loss of money, purchased Sicilian lemon it is a total lemon 🍋 😢",1.0,2021-04-30,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=28,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,roger,"There is no scent!! Loss of money, purchased Sicilian lemon it is a total lemon 🍋 😢",1.0,2021-04-30,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=28,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,roger,"There is no scent!! Loss of money, purchased Sicilian lemon it is a total lemon 🍋 😢",1.0,2021-04-30,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=28,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,roger,"There is no scent!! Loss of money, purchased Sicilian lemon it is a total lemon 🍋 😢",1.0,2021-04-30,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=28,negative
"Yankee Candle Large Jar Candle, Black Cherry",B001D6HB0M,Sunshine,"Barely smells, yankee candle reject, burns only down the middle.  Poor quality",1.0,2021-05-06,https://www.amazon.com/product-reviews/B001D6HB0M/?pageNumber=4,negative
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Michael,"Kind of reminds me of cleaning products that are used in malls and department stores, definitely would not recommend having this candle in any room of your house besides your bathroom and MAYBE your kitchen. All in all, not the best scent.",2.0,2021-05-08,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=11,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,Amazon Customer,I must have received a bad one from a bad batch because I bought a small sample candle from Yankee Candle and the smell was lovely and this smelled nothing like it.,1.0,2021-05-18,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=17,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,Amazon Customer,I must have received a bad one from a bad batch because I bought a small sample candle from Yankee Candle and the smell was lovely and this smelled nothing like it.,1.0,2021-05-18,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=17,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,Amazon Customer,I must have received a bad one from a bad batch because I bought a small sample candle from Yankee Candle and the smell was lovely and this smelled nothing like it.,1.0,2021-05-18,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=17,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,Amazon Customer,I must have received a bad one from a bad batch because I bought a small sample candle from Yankee Candle and the smell was lovely and this smelled nothing like it.,1.0,2021-05-18,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=17,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,Amazon Customer,I must have received a bad one from a bad batch because I bought a small sample candle from Yankee Candle and the smell was lovely and this smelled nothing like it.,1.0,2021-05-18,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=17,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,Sabrina Bateman,I bought 3 of these candles thinking they would last a while. nope. don't waste your money on this scent. I could have bought a cheap fragrance less candle to the same effect.,1.0,2021-05-22,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=24,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,Sabrina Bateman,I bought 3 of these candles thinking they would last a while. nope. don't waste your money on this scent. I could have bought a cheap fragrance less candle to the same effect.,1.0,2021-05-22,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=24,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,Sabrina Bateman,I bought 3 of these candles thinking they would last a while. nope. don't waste your money on this scent. I could have bought a cheap fragrance less candle to the same effect.,1.0,2021-05-22,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=24,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,Sabrina Bateman,I bought 3 of these candles thinking they would last a while. nope. don't waste your money on this scent. I could have bought a cheap fragrance less candle to the same effect.,1.0,2021-05-22,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=24,negative
